Ticker,YTD_Change,YTD_Return,1M_Change,1M_Return,3M_Change,3M_Return,6M_Change,6M_Return,12M_Change,12M_Return
ROP,-8.848979655826072,0.9115102034417393,-1.2364228239969188,0.9876357717600308,9.557908679874805,1.095579086798748,12.653848505566945,1.1265384850556694,-8.550549161037369,0.9144945083896263
IDXX,-33.23243830710702,0.6676756169289298,-4.523305901607488,0.9547669409839251,20.226580590774624,1.2022658059077462,26.163380990127894,1.261633809901279,-30.694196308894306,0.6930580369110569
HES,74.07214035065408,1.7407214035065408,-8.181071240767611,0.9181892875923239,8.059823336030236,1.0805982333603024,14.091835089431148,1.1409183508943115,68.86052549910077,1.6886052549910078
HD,-20.76889746291275,0.7923110253708725,2.8037043575969367,1.0280370435759694,16.493360754830523,1.1649336075483052,15.743744431303153,1.1574374443130315,-22.05825860114149,0.7794174139885851
ALB,10.013942253603304,1.100139422536033,-19.979718725813754,0.8002028127418624,-12.653897039183693,0.8734610296081631,21.05727771088086,1.2105727771088086,-0.9510404559050167,0.9904895954409498
DG,4.276374854308318,1.0427637485430832,-1.4409554253373646,0.9855904457466264,2.1720139728425014,1.021720139728425,5.726589042737484,1.0572658904273748,10.409177064118325,1.1040917706411832
TYL,-37.23584540074414,0.6276415459925586,1.287706288157553,1.0128770628815755,-9.811825009111907,0.9018817499088809,3.3053759054857412,1.0330537590548574,-36.167197787528984,0.6383280221247102
CAG,12.16970138179172,1.1216970138179172,10.546875905452469,1.1054687590545247,13.536404453571006,1.13536404453571,19.46529824241221,1.194652982424122,19.092891678300216,1.1909289167830022
SCHW,-6.640624478737378,0.9335937552126262,2.1758573478487753,1.0217585734784878,9.75326359261144,1.0975326359261144,30.16583421589425,1.3016583421589425,-0.9219095900198759,0.9907809040998012
HPE,0.34077018126195124,1.0034077018126195,5.918899510981501,1.059188995109815,22.875563883442783,1.2287556388344278,15.103056475414833,1.1510305647541483,6.476000356389533,1.0647600035638953
DFS,-11.758257771416813,0.8824174222858319,-3.7598790069751753,0.9624012099302482,6.2734749478833285,1.0627347494788333,10.572456806047615,1.1057245680604761,-10.345118222950179,0.8965488177704982
SEE,-22.592760980133665,0.7740723901986634,1.9992048938669127,1.0199920489386691,-1.2267575466954894,0.9877324245330451,-12.497878564497466,0.8750212143550253,-20.84485409046306,0.7915514590953694
HRL,-4.864643471785957,0.9513535652821404,-1.3924046965521075,0.9860759530344789,1.2345755514993284,1.0123457555149933,4.121190273940978,1.0412119027394098,1.608699301014771,1.0160869930101477
SO,2.86783318698296,1.0286783318698296,7.735449293885366,1.0773544929388537,-10.360479367428333,0.8963952063257167,5.34024383577123,1.0534024383577123,7.751994509837212,1.0775199450983721
ZBH,-0.14272450385541813,0.9985727549614458,8.333337734737878,1.0833333773473788,7.551547079295418,1.0755154707929542,17.03281388499862,1.1703281388499862,3.579167544086892,1.035791675440869
