Price,Close,High,Low,Open,Volume
2017-09-22,220.93609619140625,221.1043867513015,220.5640918819687,220.59066265298975,51214000
2017-09-25,220.484375,221.03353582538415,219.73151393195124,220.67923633882285,57064400
2017-09-26,220.6171875,221.16633467364753,220.3780370954496,220.9183318523138,54082000
2017-09-27,221.47634887695312,221.86607146455665,220.43118252700364,221.32577669813185,81001400
2017-09-28,221.7420654296875,221.8217777259066,221.1043400296546,221.1929047426291,44778800
2017-09-29,222.5215301513672,222.60125597457764,221.54723707297816,221.73323245847095,85578000
2017-10-02,223.4869842529297,223.4869842529297,222.57467161648378,222.75182809898874,59023000
2017-10-03,223.96522521972656,223.9917959835695,223.4072121487464,223.48693795541448,66810200
2017-10-04,224.23097229003906,224.4789751246636,223.69952992147742,223.814678921532,55953600
2017-10-05,225.5595703125,225.57727514745628,224.26640105820988,224.5675454341606,63522800
2017-10-06,225.302734375,225.5950263760716,224.84216532647184,225.10787304095226,80646000
2017-10-09,224.93069458007812,225.59499079178252,224.66497339236818,225.53299683989678,35803100
2017-10-10,225.52413940429688,225.90500960789717,224.9572738228907,225.5064345688859,43057400
2017-10-11,225.8784637451172,225.8784637451172,225.25845655883273,225.42673360464042,47674300
2017-10-12,225.54188537597656,225.9138896922876,225.3027349172255,225.55960372869896,47065100
2017-10-13,225.81639099121094,226.09983048880193,225.54181742488163,225.9846815035132,54800400
2017-10-16,226.11756896972656,226.312430274533,225.70128910779403,226.04672259992523,38221700
2017-10-17,226.2769775390625,226.32126665076024,225.84296586864758,226.06439791199693,31561000
2017-10-18,226.4984130859375,226.70212678473098,226.30355180356474,226.65783767234817,40888300
2017-10-19,226.56045532226562,226.595892025781,225.28501781370355,225.71016364989092,61903800
2017-10-20,227.72959899902344,227.7561967981179,226.5427397901412,227.36647416870304,89176400
2017-10-23,226.84388732910156,228.08392871212547,226.76417501681328,228.0573579413627,63915300
2017-10-24,227.24244689941406,227.48158380573847,226.87929505851113,227.27788359933396,66935900
2017-10-25,226.11756896972656,227.0210156088163,224.97498542348984,226.9058666063922,103715300
2017-10-26,226.40988159179688,227.012170396068,226.28588016061505,226.73761027896074,69798000
2017-10-27,228.26104736328125,228.42049901059178,226.41874427364854,227.16275285005509,85562500
2017-10-30,227.41078186035156,228.1636564565991,227.10963742791003,227.16277897302984,54285700
2017-10-31,227.7650146484375,228.02188341005564,227.46387028632157,227.7915854147924,60304800
2017-11-01,228.06619262695312,228.89877946916948,227.69420184315396,228.5533594556417,54202700
2017-11-02,228.1547393798828,228.2964591451974,226.9147252212319,227.9953147802594,56449500
2017-11-03,228.91650390625,228.96077951183685,227.89789467491,228.31418808250652,59589700
2017-11-06,229.27076721191406,229.40362104584568,228.71275407911966,228.78360044712267,49652600
2017-11-07,229.11138916015625,229.71367801653543,228.59765152420155,229.3770968820038,57502200
2017-11-08,229.50103759765625,229.59848176247962,228.65074603237215,228.93418556422736,50469600
2017-11-09,228.66848754882812,228.8633488564182,227.06529445485174,228.27876493364795,95085500
2017-11-10,228.59762573242188,228.77478221385707,227.95990024165275,228.2787765021793,59984700
2017-11-13,228.81016540527344,229.04046339842958,227.8712956289489,227.9067323271916,50228600
2017-11-14,228.2787628173828,228.3850458877589,227.2070121204317,227.99532327619167,61315200
2017-11-15,227.1361083984375,227.82697521172068,226.4186708242694,227.29553296374695,80811500
2017-11-16,229.06704711914062,229.43906489602563,228.0484649868761,228.09274058947273,67777000
2017-11-17,228.39390563964844,229.04049708383863,228.3141933295896,228.71278191016856,75756800
2017-11-20,228.7835693359375,228.9784306092995,228.3938467892135,228.6418766191996,48075500
2017-11-21,230.28048706054688,230.46650946130583,228.74819443424286,229.56304931556804,69176800
2017-11-22,230.07681274414062,230.42223275675101,229.90852218944053,230.28937890574701,45033400
2017-11-24,230.60818481445312,230.7144949055646,230.4310553898273,230.57277514769595,27856500
2017-11-27,230.4931182861328,230.95368733726372,230.28939101702233,230.652542915722,52274900
2017-11-28,232.83140563964844,232.8579764087773,230.86508763326046,230.96253180692227,98971700
2017-11-29,232.68966674804688,233.50454865153873,232.23796370995845,232.96424034992006,77512100
2017-11-30,234.7268524169922,235.64799033611123,233.53997980443864,233.61969210338466,127894400
2017-12-01,234.23965454101562,234.99252886030212,230.96247666629424,234.50538919914598,164390900
2017-12-04,233.95628356933594,236.31229703483473,233.90311500405937,235.87829882228743,94040600
2017-12-05,233.11477661132812,234.85079608764684,232.9819228047714,233.11477661132812,77994500
2017-12-06,233.15908813476562,233.59311334343843,232.6896532590715,233.21222966557778,75898600
2017-12-07,233.894287109375,234.21313633434642,232.8934097694087,233.894287109375,77218600
2017-12-08,235.1697235107422,235.17856241292182,233.85883592968682,234.85971320768996,76563900
2017-12-11,235.87828063964844,235.94028810245604,235.14313810870783,235.87828063964844,83077500
2017-12-12,236.29458618164062,236.77288701468933,235.9137295137878,236.67544284949346,85195800
2017-12-13,236.26805114746094,236.98548899039682,236.17947290123604,236.5426247895581,102905400
2017-12-14,235.3026123046875,236.68434645987074,235.24947076258707,236.56919744189116,100666700
2017-12-15,237.26205444335938,237.7338888759161,236.26497240991483,236.31838557824594,144610300
2017-12-18,238.7665557861328,239.1226525820022,238.57069847313807,238.67752479505447,83653600
2017-12-19,237.84959411621094,239.06032865832162,237.77835845582555,239.0158267469138,82382900
2017-12-20,237.72499084472656,238.8823124475221,237.42230715120232,238.82889927622074,76751500
2017-12-21,238.21456909179688,238.93570108522206,237.96529862351238,238.35701324059426,67032300
2017-12-22,238.15235900878906,238.26809662007167,237.6092887947215,238.23247877772624,78720900
2017-12-26,237.8673858642578,238.08994975483265,237.60032006294546,237.7427370446829,45244400
2017-12-27,237.98306274414062,238.34807069181272,237.70708576368264,238.03647589078176,57751000
2017-12-28,238.47276306152344,238.5172921425598,238.09887092410892,238.4905855613159,45116100
2017-12-29,237.57359313964844,239.07812725663388,237.37776299202247,239.06033192551638,96007400
2018-01-02,239.2740020751953,239.3096199084802,238.0543561775417,238.44607083833583,86655700
2018-01-03,240.7874298095703,240.9387852135431,239.44313517870106,239.44313517870106,90070400
2018-01-04,241.80235290527344,242.29200987226258,240.84979989414282,241.43737195346006,80636400
2018-01-05,243.4137420654297,243.53836374434445,242.10506501035132,242.60360606290976,83524000
2018-01-08,243.8588104248047,244.01904990220518,243.02196804045582,243.31574041569004,57319200
2018-01-09,244.41079711914062,245.0428710321675,244.00125995322756,244.28614828557227,57254000
2018-01-10,244.03684997558594,244.30394294488778,242.96855960370945,243.6451353553648,69574300
2018-01-11,245.8174285888672,245.8174285888672,244.4286317062087,244.59778248267554,62361500
2018-01-12,247.41986083984375,247.5889844174419,245.78176654463016,246.08447737219623,90816100
2018-01-16,246.57412719726562,249.3517206893031,245.8708175731765,248.69294015216428,106555100
2018-01-17,248.92437744140625,249.3160921137633,246.57411657571112,247.5177854222675,113258800
2018-01-18,248.50588989257812,249.23587862702072,248.00732190472016,248.80857344948106,100728000
2018-01-19,249.63661193847656,249.63661193847656,248.50599694460436,249.09354181682545,140920100
2018-01-22,251.66639709472656,251.66639709472656,249.369522073197,249.4229624125236,91322400
2018-01-23,252.20053100585938,252.4943034166043,251.38148385273558,251.7108740966893,97084700
2018-01-24,252.10252380371094,253.4557294325344,250.90958479881192,252.85033509774735,134816100
2018-01-25,252.20944213867188,253.07299129959222,251.40821740043992,252.9750762083241,84587300
2018-01-26,255.1294403076172,255.17396938910537,252.79697496050133,253.0551566941085,107743100
2018-01-29,253.4379119873047,254.99585900637356,253.27767252862603,254.5507312866396,90118300
2018-01-30,250.83851623535156,253.49146148408775,250.35777043229993,251.5863279465127,131796400
2018-01-31,250.96302795410156,252.2093802598345,249.8769151230109,251.70195525680072,108364800
2018-02-01,250.6781463623047,251.99573435982157,249.8769217992437,250.2241345053547,90102500
2018-02-02,245.2208709716797,249.47629087350109,245.18525314703905,249.34273082320865,173174800
2018-02-05,234.96514892578125,245.57700740328852,234.41319481262303,243.44039944300584,294681800
2018-02-06,239.59446716308594,240.10191931872615,230.30910881459252,231.4130169411571,355026800
2018-02-07,238.29470825195312,242.46998166785335,238.21456134650023,239.03360838334373,167376100
2018-02-08,229.35659790039062,238.7399013040603,229.32098006249788,238.59745712093923,246449500
2018-02-09,232.80189514160156,234.68032186651462,225.1634986345731,232.17870520500833,283565300
2018-02-12,236.22042846679688,237.70716734103115,232.94429422911963,234.87613375530242,143736000
2018-02-13,236.8080291748047,237.35998339209482,234.4132390371174,235.00081109152444,81223600
2018-02-14,240.0040740966797,240.3690822595845,235.29461298894552,235.3035242414526,120735700
2018-02-15,243.0665283203125,243.07543957178908,239.27403010044432,241.7667625218662,111200300
2018-02-16,243.13771057128906,245.10519514367547,242.38989907615058,242.43442816027527,160420100
2018-02-20,241.6154022216797,243.6363001377763,240.8141774899685,242.17626768441224,86369700
2018-02-21,240.41348266601562,244.57098773177927,240.3155676035952,242.0604607456464,98883700
2018-02-22,240.72515869140625,243.08433108660486,240.04858276974298,241.34834860792685,110511300
2018-02-23,244.5620880126953,244.5620880126953,241.48181149898735,241.9625570903336,92766400
2018-02-26,247.40203857421875,247.49998082286467,245.05177779651797,245.64823386497073,86491400
2018-02-27,244.31288146972656,248.31014830296417,244.25055704615644,247.5890161430594,99099200
2018-02-28,241.83795166015625,245.87972008162694,241.51747265406172,245.42568098787888,121907800
2018-03-01,238.32151794433594,243.19121885816017,236.80807203014504,241.62435976285235,176855100
2018-03-02,239.5500030517578,240.11977976737097,235.75753206619834,236.62996530536336,139083200
2018-03-05,242.31866455078125,242.94185431401868,238.2412788463978,238.34813233575227,97307400
2018-03-06,242.93296813964844,243.38700721882793,241.41952265468117,243.3068603014285,79213200
2018-03-07,242.8439178466797,243.20001464766113,240.54707038717174,240.7429277029782,87063500
2018-03-08,244.01914978027344,244.14377147977874,242.52352637548444,243.52949272987357,66901200
2018-03-09,248.26556396484375,248.26556396484375,245.12296292105245,245.44346905062346,113625300
2018-03-12,247.9540252685547,249.19149381967335,247.56231055945597,248.55941983526623,71924800
2018-03-13,246.35159301757812,249.6366391857955,245.73731432476012,249.12918684504123,91968900
2018-03-14,245.0874481201172,247.50894535086553,244.52660970238176,247.3219992116204,105895100
2018-03-15,244.82032775878906,246.2536264549941,244.31287546809764,245.60375715456905,83433000
2018-03-16,245.08572387695312,246.14937302641846,245.03209680027854,245.35385926032606,100343700
2018-03-19,241.7696533203125,245.26449698920476,240.0982122780715,244.32599577340503,109208400
2018-03-20,242.18089294433594,242.8244453735481,241.49263308361958,242.1719460025828,59757300
2018-03-21,241.716064453125,244.25451342863943,241.50155609040112,242.13616151496507,78709600
2018-03-22,235.67381286621094,240.32166605078925,235.39670324021614,239.4636054636332,148785900
2018-03-23,230.65057373046875,236.45149247014183,230.45393195493304,236.12078295611838,183534800
2018-03-26,236.9609375,237.246966845342,231.86617276273626,234.29736764362406,141956100
2018-03-27,232.92982482910156,238.4446867047777,231.3566906894128,237.90841577284743,129941400
2018-03-28,232.24154663085938,234.75320925723904,231.12427014896326,233.06387412352836,146452300
2018-03-29,235.20904541015625,237.09502234305359,232.25049939410337,233.39458944915773,111601600
2018-04-02,230.13214111328125,235.19117228310557,227.62943907277287,234.67274072162198,186286300
2018-04-03,233.08175659179688,233.5644277024605,229.56904564016983,231.3835016791771,119956900
2018-04-04,235.5755157470703,236.29056180362554,229.3545277678125,229.48859549375928,123715300
2018-04-05,237.4346923828125,238.32851364199684,236.25484177414677,237.35422446549703,82652600
2018-04-06,232.1432342529297,236.9609161520083,230.6058607567941,235.45038347701143,179521200
2018-04-09,233.28733825683594,236.7196084659643,232.3398899464793,233.61804774364322,105442900
2018-04-10,236.9966583251953,237.7921721943094,235.0570818206958,236.21009139576955,103529000
2018-04-11,235.7543182373047,237.4347066700474,235.4236087158682,235.49510241891053,91140200
2018-04-12,237.6938934326172,238.65028877688002,236.91627326051503,237.09504843267572,68890500
2018-04-13,236.9966583251953,239.13290383930644,235.97771645917024,239.0167027323792,85079200
2018-04-16,238.9451904296875,239.7228377248651,237.81899435560575,238.65024145909032,63405300
2018-04-17,241.5015106201172,242.10930238490462,240.2144061315946,240.7328103363242,64682000
2018-04-18,241.68023681640625,242.493589799699,241.2154325090983,241.94837216504695,57303900
2018-04-19,240.33956909179688,241.2244432536205,239.2937864009783,241.01885458044958,77655900
2018-04-20,238.3016357421875,240.49150839738456,237.4078146220672,240.2680531173545,99953100
2018-04-23,238.26588439941406,239.44573473470012,237.17542162478674,238.88262310752933,65558000
2018-04-24,235.05709838867188,239.52620418699988,233.53759150633752,239.30274889708346,112885500
2018-04-25,235.63812255859375,236.0850332254265,233.1533003420942,234.9945701072641,103840900
2018-04-26,238.0335235595703,238.87371767670368,236.22801454044253,236.67492514414076,67731900
2018-04-27,238.25697326660156,238.95415270090908,237.30952499119024,238.6502567708015,57053600
2018-04-30,236.42469787597656,239.4458184526472,236.35317689154206,238.8827066285944,82182300
2018-05-01,236.8447265625,236.951980730893,234.27943707457518,235.8525709503538,74203400
2018-05-02,235.25375366210938,237.47041280809466,234.86047014706193,236.64811256918355,86368900
2018-05-03,234.7353057861328,235.39672470767096,231.54435773765962,234.4135432655759,136311500
2018-05-04,237.77426147460938,238.46252112773863,233.42135740650681,233.7520668244895,91222100
2018-05-07,238.57879638671875,239.56197800722617,237.85477602956837,238.55198283847332,55304900
2018-05-08,238.57879638671875,238.94523912031926,236.99671520845246,238.20337943402083,67499200
2018-05-09,240.88478088378906,241.2154903187864,238.73066880929426,239.25801997283796,59666100
2018-05-10,243.1372528076172,243.46798959145252,241.52838542747892,241.6356396158534,72063900
2018-05-11,243.87908935546875,244.14722477100992,242.74391911608308,243.2623506224692,59871500
2018-05-14,243.9952850341797,244.97846638746532,243.4410930589632,244.31704752567225,54790600
2018-05-15,242.31488037109375,242.77071053597774,241.35848534738705,242.75284393565468,87036100
2018-05-16,243.33384704589844,243.798651474407,242.3238248405689,242.35066565967995,53942600
2018-05-17,243.1282958984375,244.21875877529683,242.3417289345053,243.06572187238464,56536400
2018-05-18,242.52044677734375,243.1461324059154,242.1629238226969,242.7796625122952,64368000
2018-05-21,244.3439178466797,244.88916300919496,243.6288717368105,244.02215528041674,58025900
2018-05-22,243.6645965576172,245.13047649281015,243.33388706125916,244.87126069407293,52966400
2018-05-23,244.33493041992188,244.36177123992366,242.2165787112443,242.3774872449745,64694200
2018-05-24,243.83441162109375,244.20982852581258,242.02890262303782,243.93274613693416,76043800
2018-05-25,243.25340270996094,243.88800804237349,242.74391814521556,243.25340270996094,56374800
2018-05-29,240.4557342529297,242.37747137380532,239.32953825409942,241.6087710700042,115908600
2018-05-30,243.6645965576172,244.1115071802112,241.70715312573435,241.77864682335513,69678400
2018-05-31,242.1719512939453,243.557363432879,241.56415934120423,243.25346745650845,93519900
2018-06-01,244.5494842529297,244.85338018576667,243.41431387855172,243.48583484937112,71258400
2018-06-04,245.71148681640625,245.9707026488702,245.13945532923358,245.3807772770194,45385200
2018-06-05,245.8902587890625,246.2745954229391,245.0679311452387,245.84555135521413,51135000
2018-06-06,247.94595336914062,248.05320753058734,245.88122892952998,246.50691457430747,62732200
2018-06-07,247.91912841796875,248.73250880784113,246.99849387158616,248.43755987743805,72969400
2018-06-08,248.652099609375,248.70572669440628,247.28455438656607,247.4543825815837,72139700
2018-06-11,248.98277282714844,249.70676564696987,248.7593175796171,248.8755186726937,58892500
2018-06-12,249.30459594726562,249.6710385982985,248.6520967173,249.4029031762609,72329000
2018-06-13,248.50918579101562,249.80523785208266,248.30359703013963,249.54602198441586,79070600
2018-06-14,249.13478088378906,249.67105175612613,248.53590870667,249.385049716632,77097600
2018-06-15,248.8169403076172,249.1581218851347,247.21879560219915,248.34108900206408,120041600
2018-06-18,248.30519104003906,248.43090106439396,246.85969015842045,247.3445012244482,52917600
2018-06-19,247.35348510742188,247.5779438053415,245.58474947182555,246.00673291990415,97531500
2018-06-20,247.7754364013672,248.44881240774117,247.434254840846,248.04477584402085,53785500
2018-06-21,246.22219848632812,247.78444961750552,245.71941320725162,247.76647538627532,71061400
2018-06-22,246.67112731933594,247.61387031116465,246.446668616483,247.49714740172206,54898500
2018-06-25,243.313232421875,245.6655552295961,241.60735177045268,245.50395154045736,137854200
2018-06-26,243.85191345214844,244.71382710442313,243.12466952683212,243.88783451258433,68547400
2018-06-27,241.8318328857422,245.89003672101367,241.67918889868992,244.4445357012813,105110700
2018-06-28,243.2145233154297,243.98664822232215,241.0596975106869,241.77798191218392,76650500
2018-06-29,243.5646209716797,245.70147215791323,243.44789806490743,244.3187989080427,97592500
2018-07-02,244.0853729248047,244.247004024098,241.7330499655693,241.97548291463647,63554800
2018-07-03,243.2235107421875,245.0910229990865,242.7925674519427,244.99224689523777,42187100
2018-07-05,245.20758056640625,245.27043556078337,243.27724176568157,244.36364129796263,56925900
2018-07-06,247.28167724609375,247.6587525252124,244.84852516526996,245.23461496021702,66493700
2018-07-09,249.50823974609375,249.5621076322491,248.25127673623774,248.29615750812098,50550400
2018-07-10,250.4060821533203,250.50485821416316,249.66985115336246,249.9661519361516,51966800
2018-07-11,248.57452392578125,249.63398978950374,248.26926338868938,248.8349036837908,77054700
2018-07-12,250.828125,250.8819929005966,249.23896713290804,249.8494882728336,60124700
2018-07-13,251.02561950683594,251.3308800399986,250.19063974850198,250.6485442481173,48216000
2018-07-16,250.80111694335938,251.21411319248384,250.35219963786906,251.0704837664963,48201000
2018-07-17,251.8157958984375,252.21084550979606,249.96625789969116,250.0201258103536,52315500
2018-07-18,252.34544372558594,252.45317951635874,251.4476089361546,251.89652633087027,44593500
2018-07-19,251.3937530517578,252.05814205976202,250.90891457037233,251.67207965779983,61412100
2018-07-20,251.10638427734375,251.82466842557733,250.9447806188932,251.18718610656904,82337700
2018-07-23,251.57337951660156,251.77986403203943,250.54983445838812,250.9000032624348,47047600
2018-07-24,252.83921813964844,253.69217206935033,251.9593576645252,253.00084921036196,68026900
2018-07-25,254.99407958984375,255.31728697772158,252.54298063279157,252.5878614145264,78882900
2018-07-26,254.3925018310547,255.08382474381716,254.1680431373307,254.26681921043556,57919500
2018-07-27,252.6686553955078,254.82345321317564,251.7348996279468,254.724677147503,76768700
2018-07-30,251.3488006591797,252.9110240544243,250.81905414725918,252.74942040658593,63742500
2018-07-31,252.58782958984375,253.20733773829963,251.73490304613378,252.12096539959433,68570500
2018-08-01,252.16583251953125,253.30610008741866,251.51043074560133,252.7943277490632,53853300
2018-08-02,253.5396270751953,253.71019050953666,250.63961029541662,250.84612219977498,63426400
2018-08-03,254.6259307861328,254.6797986770815,253.4856631616566,253.66524106464624,53935400
2018-08-06,255.55963134765625,255.87385151038822,254.26674744473755,254.66179682617022,39400900
2018-08-07,256.4037170410156,256.78980692957754,256.0984564173219,256.23315359226837,43196600
2018-08-08,256.2959289550781,256.69996559802166,255.8290646963561,256.23310133929965,42114600
2018-08-09,255.94573974609375,256.7537854811215,255.8110700235458,256.35873602848744,35717000
2018-08-10,254.23094177246094,255.038987728576,253.5126573894439,254.49132157378887,77076000
2018-08-13,253.27920532226562,255.12874283845755,252.98290449117764,254.50923462772158,65732900
2018-08-14,254.895263671875,255.13769657463732,253.62035375262434,254.01540320922774,43842000
2018-08-15,252.991943359375,253.6743067223196,251.53745505394002,253.53064983539707,102925400
2018-08-16,255.03884887695312,255.91873649220364,254.41035380895525,254.4462748584864,69967900
2018-08-17,255.9367218017578,256.3856390893354,254.41937917776661,254.83237541041171,65618500
2018-08-20,256.48443603515625,256.75377546975,255.9367426518302,256.3946470903786,39807500
2018-08-21,257.08599853515625,257.9568993369797,256.52035825977975,257.0051966957799,67272000
2018-08-22,256.93341064453125,257.4631299171632,256.40366397215416,256.6730308665443,44993300
2018-08-23,256.59222412109375,257.6247286971879,256.2689893339435,256.7538278147966,49204900
2018-08-24,258.13653564453125,258.28019252472484,257.1219777654911,257.17584567059515,57487400
2018-08-27,260.1745300292969,260.282265805926,259.1869064106305,259.3485100755742,57072400
2018-08-28,260.3002014160156,260.74911868519354,259.83330992023974,260.6413555248129,46943500
2018-08-29,261.7008972167969,261.93431563283644,260.27334317359043,260.51574870554276,61485500
2018-08-30,260.6416015625,261.59330487955714,260.04006719782353,261.2162293613519,61229500
2018-08-31,260.6504211425781,261.099338546964,259.73463950153865,260.2284376864656,66140800
2018-09-04,260.2015075683594,260.5606360172057,259.18694983555383,260.22844151702924,57594400
2018-09-05,259.50115966796875,260.0488530773949,258.47764236799816,259.84234123453905,72452400
2018-09-06,258.7200622558594,259.9141704055091,257.678570668325,259.60890988153653,65909900
2018-09-07,258.21728515625,259.2049088825265,257.4181990596172,257.6606319831876,73524800
2018-09-10,258.666259765625,259.5102268275408,258.4687349766713,259.2408598972865,50210900
2018-09-11,259.51910400390625,259.96802134513405,257.6606070350255,258.0107483133184,50530500
2018-09-12,259.5820007324219,260.1925218386883,258.78294198446173,259.5281328347951,59810800
2018-09-13,261.11724853515625,261.3058135462071,260.3720578049106,260.6593714791157,51034200
2018-09-14,261.16217041015625,261.512311706674,260.3720714645122,261.32377408547217,55079900
2018-09-17,259.7794494628906,261.1441481362818,259.5011229400262,261.1082544815316,68244000
2018-09-18,261.1890869140625,261.7906207985933,259.96801751604323,259.9949514601306,61930400
2018-09-19,261.46746826171875,261.8894517406764,261.1172995154634,261.2430095473742,49080600
2018-09-20,263.5863037109375,263.909538456371,261.4853737647135,262.74236428616024,100360600
2018-09-21,263.3454895019531,264.45483521968595,263.18315428192614,264.33758394174174,105479700
2018-09-24,262.470703125,262.9036246625077,261.88447413222383,262.75931748333846,53409600
2018-09-25,262.22711181640625,263.03881534221017,261.98360901579633,262.9305918752724,44370000
2018-09-26,261.4424743652344,263.5709426948373,261.0185807539969,262.37142919108175,79739700
2018-09-27,262.1730651855469,263.2733832455955,261.64094799178747,261.92053452539363,59249500
2018-09-28,262.2001953125,262.7052567758368,261.50574268135824,261.5417988403213,70091400
2018-10-01,263.1109924316406,264.19325466494445,262.4345682144113,263.4536909150685,62078900
2018-10-02,262.95770263671875,263.6792109161054,262.57892042336255,262.95770263671875,47258200
2018-10-03,263.1020202636719,264.44584118509243,262.7412661096276,264.0219474850515,64694600
2018-10-04,261.04571533203125,262.6691229365125,259.44033580358905,262.6150111846151,111545900
2018-10-05,259.58465576171875,261.79429246971455,258.14161141793244,261.27120300103,105951700
2018-10-08,259.58465576171875,259.94540996672,257.49224283941766,258.89017570521537,87742200
2018-10-09,259.2058410644531,260.5226062735601,258.6376401285027,259.1968407880505,74339000
2018-10-10,250.99862670898438,258.7639959288513,250.61984432194063,258.6918285535549,214731000
2018-10-11,245.4699249267578,251.53968911428555,243.8374620026554,249.89822591407616,274840500
2018-10-12,248.87901306152344,249.90716349762928,245.6501995784668,249.61854924323214,183186500
2018-10-15,247.48109436035156,249.8621210690079,247.39089895039794,248.5182727653811,102263700
2018-10-16,252.89251708984375,253.2713268447059,248.9873058663737,249.46531131668914,118255800
2018-10-17,252.93756103515625,253.56887375968142,250.33105996646657,252.92853323842414,110626000
2018-10-18,249.28492736816406,252.5949094628655,247.99521814894953,251.9906249029642,134557500
2018-10-19,249.1495819091797,251.9003626637363,248.44610183768108,249.94325737933633,139901600
2018-10-22,248.0312957763672,250.1507367746045,247.49015077784318,249.82606628975688,82415800
2018-10-23,246.7686309814453,247.9050327998476,242.2591349068709,244.3696032906979,146352700
2018-10-24,239.29190063476562,246.9039320301146,238.73272753857776,246.51609445882184,177806700
2018-10-25,243.5849151611328,245.1452106301931,240.11262538366688,241.1498039220182,138061500
2018-10-26,239.30091857910156,244.41469949448683,236.5591646454371,239.83306336350404,201574600
2018-10-29,237.97508239746094,243.73823083566307,234.35848573656668,242.43046613619254,160749100
2018-10-30,241.50152587890625,241.81719608667416,237.30770032935507,237.80376137692684,157116000
2018-10-31,244.08099365234375,246.4259371611873,243.62101623623997,244.09902172842968,128296300
2018-11-01,246.67837524414062,246.87679410172206,243.85542730282015,244.95574505417704,99495000
2018-11-02,245.2173309326172,248.22967027270394,243.14294673010158,247.79674884659747,122634100
2018-11-05,246.5701904296875,247.1293634276735,244.73030869133504,245.7133753367901,65622500
2018-11-06,248.13047790527344,248.29281313882137,246.44393097904722,246.50707052224135,60085900
2018-11-07,253.44264221191406,253.52380981759268,249.89815828797896,250.3310797087042,102752100
2018-11-08,252.98272705078125,253.63209557945635,251.8282971691121,252.63097314934998,65584900
2018-11-09,250.5115966796875,251.84639023256128,249.0865801544795,251.65699905726177,98812600
2018-11-12,245.8306121826172,250.24088389318933,245.30749535963136,249.9973810765548,99673600
2018-11-13,245.37069702148438,248.31989753143608,244.64016086283783,246.29965210740409,98176600
2018-11-14,243.69317626953125,247.67052754378182,242.11485266033424,247.26468941568453,125335900
2018-11-15,246.2364501953125,246.7054552812398,240.81605602881632,242.41240731864602,135101400
2018-11-16,246.87681579589844,247.7967428398304,244.60401276865,245.1271295863196,126668000
2018-11-19,242.70103454589844,246.5611612944313,241.77207964568856,246.26351920113422,103061700
2018-11-20,238.2095489501953,240.80702235922192,237.33470585790195,239.32789485317045,136021300
2018-11-21,239.0212860107422,240.94233546891246,239.0122857360442,239.77887794059686,75563700
2018-11-23,237.42491149902344,238.8408995332322,237.2625762849006,237.36177196338463,42807900
2018-11-26,241.2580108642578,241.48348564076647,239.3099054923699,239.70674330092723,79981400
2018-11-27,242.06964111328125,242.06964111328125,239.5984471200919,240.2117317204243,75502400
2018-11-28,247.6435089111328,247.6435089111328,242.00663803056983,243.15206780872174,127629600
2018-11-29,247.1023406982422,248.518301455256,245.7043804920125,246.85881031087592,82346400
2018-11-30,248.60850524902344,249.17670614031175,246.62434355303023,246.94901404874992,98204200
2018-12-03,251.90036010742188,252.89245443504979,250.28598084004255,252.78423096726692,103176300
2018-12-04,243.73818969726562,251.49452612300598,243.42251956200607,251.06160472118393,177986000
2018-12-06,243.36842346191406,243.48567473600914,236.6943763500838,239.83299478644156,204185400
2018-12-07,237.7135772705078,244.6131006028189,236.8657898258809,243.02574921308698,161018900
2018-12-10,238.16448974609375,239.1475564118969,233.24912889330318,237.53314939891473,151445900
2018-12-11,238.21861267089844,241.59170648290515,236.73048466699996,241.40231537937018,121504400
2018-12-12,239.41818237304688,242.61091362706588,239.33701473825604,241.23100878805656,97976700
2018-12-13,239.3369598388672,241.24898152766752,238.20958596351076,240.37413829943986,96662700
2018-12-14,234.91761779785156,238.12837581954938,234.3584448593427,237.163337348886,116961100
2018-12-17,230.30899047851562,235.0800314029179,228.65851321787704,233.95265735290988,165492300
2018-12-18,230.0564422607422,232.6449022403916,228.43302100006588,231.9684778619339,134515100
2018-12-19,226.6111602783203,233.95261831653127,224.88854347637346,230.13758902119358,214992800
2018-12-20,222.92237854003906,226.93582641618465,220.64958916224379,225.34848909940763,252053400
2018-12-21,218.3548126220703,226.52838561351126,217.70165211676255,223.8341019896797,255345600
2018-12-24,212.58526611328125,218.48184480804204,212.5217716945405,216.84894332411903,147311600
2018-12-26,223.3261260986328,223.3261260986328,212.05912569346324,214.06396870566505,218485400
2018-12-27,225.0406494140625,225.24021317537773,216.77636758640654,220.05123700936304,186267300
2018-12-28,224.7503662109375,228.06151642245132,223.57104769647572,226.41048157600804,153100200
2018-12-31,226.71890258789062,226.96384125944505,224.49634887662796,226.39232230656916,144299400
2019-01-02,226.9547576904297,227.88915130013166,223.11744981817586,223.14466368773236,126925200
2019-01-03,221.5389862060547,225.4942300065546,221.04910887795336,225.18578308646187,144140700
2019-01-04,228.9595947265625,229.61275526419664,224.22418774984152,224.6051957564193,142628800
2019-01-07,230.764892578125,232.18913600674784,228.32461381206406,229.2317798162649,103139100
2019-01-08,232.9329833984375,233.42286074708124,230.42014376552723,232.97835830515842,102512600
2019-01-09,234.02159118652344,234.8743293576913,232.40683697219623,233.6496498408433,95006600
